"FIPS_y","Agri_2001","Agri_2002","Agri_2003","Agri_2004","Agri_2005","Agri_2006","Agri_2007","Agri_2008","Agri_2009","Agri_2010","Agri_2011","Agri_2012","Agri_2013","Agri_2014","Agri_2015","Agri_2016","Agri_2017","Agri_2018","Agri_2019","Agri_2020","All_2001","All_2002","All_2003","All_2004","All_2005","All_2006","All_2007","All_2008","All_2009","All_2010","All_2011","All_2012","All_2013","All_2014","All_2015","All_2016","All_2017","All_2018","All_2019","All_2020","Mini_2001","Mini_2002","Mini_2003","Mini_2004","Mini_2005","Mini_2006","Mini_2007","Mini_2008","Mini_2009","Mini_2010","Mini_2011","Mini_2012","Mini_2013","Mini_2014","Mini_2015","Mini_2016","Mini_2017","Mini_2018","Mini_2019","Mini_2020","Util_2001","Util_2002","Util_2003","Util_2004","Util_2005","Util_2006","Util_2007","Util_2008","Util_2009","Util_2010","Util_2011","Util_2012","Util_2013","Util_2014","Util_2015","Util_2016","Util_2017","Util_2018","Util_2019","Util_2020","Neig_2001","Neig_2002","Neig_2003","Neig_2004","Neig_2005","Neig_2006","Neig_2007","Neig_2008","Neig_2009","Neig_2010","Neig_2011","Neig_2012","Neig_2013","Neig_2014","Neig_2015","Neig_2016","Neig_2017","Neig_2018","Neig_2019","Neig_2020","M4_2001","M4_2002","M4_2003","M4_2004","M4_2005","M4_2006","M4_2007","M4_2008","M4_2009","M4_2010","M4_2011","M4_2012","M4_2013","M4_2014","M4_2015","M4_2016","M4_2017","M4_2018","M4_2019","M4_2020","M4.I_2001","M4.I_2002","M4.I_2003","M4.I_2004","M4.I_2005","M4.I_2006","M4.I_2007","M4.I_2008","M4.I_2009","M4.I_2010","M4.I_2011","M4.I_2012","M4.I_2013","M4.I_2014","M4.I_2015","M4.I_2016","M4.I_2017","M4.I_2018","M4.I_2019","M4.I_2020","clusters"
37111,54932,67005,47342,31454,33826,41996,22911,19380,29070,20317,8810,10824,6326,9347,17452,18531,16938,19446,17004,21905,1716807,1768761,1672492,1561166,1583256,1631532,1673468,1708152,1798132,1727803,1710562,1342401,1391219,1442232,1518327,1559945,1540765,1500035,1463997,1407608,524,5883,8161,9510,8834,9008,14609,11633,9570,11207,6934,5737,8322,11734,15569,19980,21332,14695,17281,16442,1805,2324,1815,1741,1945,2065,1898,2406,1840,2199,2347,2056,1904,1840,1961,2158,2289,2708,2455,2908,16354650,16669966,16753249,17116504,17530571,17914265,17520966,17633286,16867403,17446279,17583787,17023104,17429946,17894054,18105450,18522456,19523386,20198344,20689240,19586394,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37117,35278,18758,47609,46646,69710,62042,43331,NA,NA,40605,22027,53008,25307,12979,12270,12573,15567,16569,21632,17276,842925,853635,810353,829324,839762,837007,749238,NA,NA,653763,627735,669435,664556,682538,671317,644782,648742,622473,617361,571367,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,31649,33414,25777,33337,29208,29576,27756,NA,NA,32756,31343,31029,26422,25012,25611,27532,29221,26087,26113,12320,12719586,12350656,12347639,12486066,13095824,13764837,13962477,NA,NA,14345886,13861377,13405548,13876777,14082417,14738509,14950273,15194873,14709293,14634247,13964805,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,NA,NA,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,NA,NA,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37119,163710,181082,110857,42586,NA,NA,NA,NA,NA,NA,NA,132349,84172,85166,141283,171550,164091,218576,201535,210250,54532510,56254395,59373518,63582881,NA,NA,NA,NA,NA,NA,NA,87132693,85284065,87827087,91661608,93795161,98480577,99349989,101406435,100413497,75118,73624,89801,98925,NA,NA,NA,NA,NA,NA,NA,25518,33515,47592,55108,68778,65992,57858,61722,49380,960951,908685,784692,818198,NA,NA,NA,NA,NA,NA,NA,1522644,1113668,1078380,1276781,1265926,1436368,1607212,1741026,1843724,86121633,88343094,92209831,98009575,NA,NA,NA,NA,NA,NA,NA,124088522,123371117,126961471,132097738,135960158,143422350,145456885,148860142,146951245,842.551020539099,890.822964332896,935.325803416099,987.507224344436,NA,NA,NA,NA,NA,NA,NA,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,NA,NA,NA,NA,NA,NA,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"B"
37121,9471,8925,6748,5711,8153,2112,5100,1249,NA,NA,NA,NA,NA,NA,NA,1156,NA,1032,NA,NA,532714,513338,519363,541214,543222,523093,504955,474391,NA,NA,NA,NA,NA,NA,NA,478954,NA,533806,NA,NA,168633,121426,132550,155575,125116,116389,133553,115403,NA,NA,NA,NA,NA,NA,NA,116189,NA,169823,NA,NA,1433,1626,1592,1574,1571,1872,1933,2639,NA,NA,NA,NA,NA,NA,NA,2303,NA,2292,NA,NA,4420015,4535712,4454615,4493723,4589646,4612915,4668775,4650170,NA,NA,NA,NA,NA,NA,NA,4324922,NA,4435745,NA,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,NA,NA,NA,NA,NA,NA,NA,1472.05463416467,NA,1620.06558881241,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,NA,NA,NA,NA,NA,NA,0.00310481785210469,NA,0.00843278653498697,NA,NA,"A"
37123,73116,NA,58392,NA,NA,NA,45147,7789,12399,16472,6087,13368,30508,50644,87402,74824,73906,NA,48649,32120,743363,NA,748215,NA,NA,NA,740905,688326,652232,705060,706475,778440,819804,864230,906658,885205,917505,NA,907145,920016,4318,NA,3551,NA,NA,NA,3729,2510,644,458,238,0,0,0,0,0,0,NA,0,4,4802,NA,16355,NA,NA,NA,7571,7729,14034,14693,10166,12332,18317,15705,15057,18112,15940,NA,22979,28987,18867783,NA,18819611,NA,NA,NA,19617893,19292938,18772343,19773577,19722124,19721628,19643871,19822944,20503691,20820622,21354649,NA,21546959,20662963,842.551020539099,NA,935.325803416099,NA,NA,NA,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,NA,1995.29705310664,2200.17239653667,0.0123106634426838,NA,0.00894558132567215,NA,NA,NA,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,NA,0.00203294714947334,0.000516115658467254,"A"
37125,102930,64889,28769,63860,119633,58019,68817,31060,51981,67258,35914,61192,74563,96289,102002,106077,95775,97897,66775,NA,2549319,2538201,2457282,2572443,2724851,2657971,2578137,2606315,2534048,2719600,2730487,2840857,2870941,3034423,3098349,3121286,3254155,3249104,3350362,NA,10767,9356,8639,9749,8300,7439,7705,6155,4493,6076,4666,3582,5062,6506,7119,8079,8923,8246,9536,NA,11561,13342,12389,11926,10892,10080,9977,11023,9356,10286,10153,9995,10410,9065,9647,12098,12760,13766,16790,NA,28668137,29557804,29897539,31501132,33205575,33946687,33504018,33495697,33674617,34721620,34474012,33429862,33393949,33823405,34579139,34213053,33498106,33858098,34205369,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,NA,"A"
37129,9406,3671,4610,4062,5387,9430,2255,NA,NA,NA,NA,6192,12928,18534,30051,44456,45105,67171,58234,53871,8064438,8276480,8547025,8806303,9499016,10066234,10564484,NA,NA,NA,NA,9774401,10275829,10691936,10801952,11277595,11379905,11723073,12230503,12043682,19685,31540,14476,14024,11095,9761,9225,NA,NA,NA,NA,3003,6411,6221,7180,8966,10708,7238,6893,5358,123278,125803,122580,125611,124123,123421,134077,NA,NA,NA,NA,98664,115001,196437,212965,240490,229900,179959,223658,216549,11731934,11869912,12311728,13026784,13967667,14660892,15203861,NA,NA,NA,NA,14752234,15245655,15756861,16055873,16910629,17213854,17473036,18005814,17663805,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,NA,NA,NA,NA,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,NA,NA,NA,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37131,97334,51151,113201,102172,119222,115066,71596,24498,44576,12347,39126,NA,32507,NA,8526,8302,34486,19110,49132,17973,536041,521765,576625,566527,610400,606415,584545,538504,550878,526422,536224,NA,479262,NA,461932,480154,506604,495458,519395,495264,1525,1057,880,103,0,0,0,0,0,0,121,NA,0,NA,175,0,0,0,0,0,5224,5985,5648,5692,5345,5851,5806,795,408,491,412,NA,0,NA,180,1584,3837,5459,11687,18595,4148460,4050857,4117329,4219791,4258908,4387101,4239858,4062389,4038772,3968985,3902501,NA,3834262,NA,3736670,4035344,4247100,4129701,4241573,4164771,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,NA,1300.34891711287,NA,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,NA,0.000634191337358313,NA,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37133,67575,34588,18830,NA,54239,23718,53362,86533,95522,119283,89067,105155,110956,123250,124267,138469,138825,158611,126092,104249,5288236,5137543,5383711,NA,6302958,6373021,6863051,7620587,8063766,8429884,8558161,8261708,8043000,7945148,7791652,7139206,6966383,6959813,7051384,6906038,13153,13532,12292,NA,13551,13280,14443,10217,9163,10928,6734,5470,7210,5995,7190,8970,10786,9390,10779,7655,15961,18286,16837,NA,17372,17894,17803,20654,18029,18935,19834,19876,18838,19120,19470,23398,22682,24365,25118,28781,10467857,10068382,10465946,NA,11937818,12357034,12783700,13587682,13874076,14282705,13923037,13566125,13471992,13556688,13339777,12798253,12890485,12726894,13022579,12574077,842.551020539099,890.822964332896,935.325803416099,NA,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,NA,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37135,45987,40430,35536,36763,33623,40335,16965,30720,30859,84424,46491,72796,70610,58241,NA,47455,32100,21419,43646,48525,5651027,5760027,5835359,6171502,6403137,6641566,6598985,6699425,6593259,6716566,6668038,6816931,6974147,7115760,NA,7441236,7671838,7953999,8063541,7797971,16656,15365,10614,13375,9847,9199,10415,6548,5925,7307,5598,3876,3178,3385,NA,3641,3444,3504,3147,2456,17227,19660,18512,19318,18871,19198,16535,18474,15521,16259,15065,14062,14209,13874,NA,16197,16271,16290,15976,17264,30529480,31964223,33487726,34610459,36791521,43476343,45706061,46285068,42094273,45927490,46754049,47668440,48488592,47863331,NA,46539359,45835906,47893442,50032674,50162698,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,NA,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,NA,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37137,28408,24010,28204,22732,34821,28217,24482,21849,NA,NA,NA,NA,NA,NA,NA,NA,NA,6528,NA,NA,233437,234627,238834,241486,260400,267934,267386,298720,NA,NA,NA,NA,NA,NA,NA,NA,NA,255959,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1349,1537,1402,1393,1260,1638,1813,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648,NA,NA,5855879,5707659,5901781,5877135,6307241,6477507,6815139,6664608,NA,NA,NA,NA,NA,NA,NA,NA,NA,6480328,NA,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620.06558881241,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00843278653498697,NA,NA,"A"
37139,32160,26262,NA,33670,58678,66880,42873,15113,9271,NA,NA,30839,26532,NA,6893,NA,NA,NA,NA,NA,1159338,1220814,NA,1471837,1555025,1555526,1490715,1472259,1394450,NA,NA,1382690,1368010,NA,1345015,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,3386,3860,NA,4429,4394,4871,5020,6331,5080,NA,NA,5695,5355,NA,7727,NA,NA,NA,NA,NA,1659616,1721110,NA,2010344,2162275,2181146,2090908,2142081,2020720,NA,NA,1939160,1890166,NA,1858300,NA,NA,NA,NA,NA,842.551020539099,890.822964332896,NA,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,NA,1274.51443066992,1300.34891711287,NA,1409.53038778281,NA,NA,NA,NA,NA,0.0123106634426838,0.00741533256088218,NA,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,NA,0.000730982779898323,0.000634191337358313,NA,0.00140387168091139,NA,NA,NA,NA,NA,"A"
37141,56005,21745,4287,40296,55165,23366,43324,77976,105943,105566,63179,62057,75157,91488,94624,111992,123705,120304,102710,106234,735380,735505,785185,869685,934243,973826,993411,1013271,976212,1056949,1009273,1146198,1174728,1195411,1215058,1305047,1355433,1359452,1452313,1420116,11457,10303,9684,11761,10213,8775,9329,6499,6719,7409,7149,5622,3782,3646,2755,4484,4415,2690,2539,1569,4805,5472,5061,5419,5017,5836,5981,7084,5993,6395,6999,6509,5612,5909,6162,6626,7347,8970,12019,18723,24918627,23990355,24970418,26800372,28302266,29682371,30356251,30869431,30604005,31408041,30900732,29831270,30284278,30703622,30760788,30739652,31094444,31058946,31587389,30824537,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37143,39325,17417,37960,30974,57067,70788,37477,28629,30422,NA,27216,31586,14739,10138,5834,NA,16073,5316,13694,20075,197914,192262,215547,217105,245724,254599,232701,217784,219758,NA,231637,223437,204387,204164,199942,NA,239977,249686,265405,265298,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2098,2491,2530,2572,2460,3112,3240,4087,3534,NA,3663,3309,3034,3131,3503,NA,24177,26150,27705,30881,2009946,2081376,2303396,2382949,2533116,2534317,2386186,2312666,2235786,NA,2276621,2206140,2168707,2149191,2185448,NA,2372665,2326430,2390549,2352968,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,NA,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,NA,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,NA,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,NA,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37147,43907,19354,36511,49315,38505,47877,60791,84754,115426,88938,75563,97805,84645,91206,66356,80608,95559,41393,56516,60676,5608702,5566473,5542143,5734484,6195888,6712178,6968573,6985533,7230407,7416352,7492038,7145367,7545959,7758315,8424445,8422699,8706700,8498463,8502334,8122522,13213,13068,11471,14388,10539,9492,9857,6544,5857,7565,4755,4027,5255,5081,5846,7333,9254,8492,9446,7437,4173,4447,4174,4265,4112,4741,4700,6152,4899,5198,5505,5525,4687,4824,6239,8182,8314,8493,9266,9889,21143913,20636068,20762067,20949612,21899060,22815365,23281110,23106043,24301627,23679001,23299281,22623470,23331535,23654602,24372999,24064002,24258320,23605935,23603833,22730790,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
37149,7256,4230,12730,16529,NA,23589,23567,38488,26900,19031,NA,8375,10015,12315,NA,NA,NA,NA,NA,NA,416803,437900,441603,452029,NA,467093,446928,432377,429463,449003,NA,439242,478534,465204,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,544,418,4,0,NA,625,597,1025,901,1274,NA,867,913,658,NA,NA,NA,NA,NA,NA,38656820,40522223,41754521,39175989,NA,40529605,41103105,40510028,37782634,39129477,NA,40176098,40611403,41789204,NA,NA,NA,NA,NA,NA,842.551020539099,890.822964332896,935.325803416099,987.507224344436,NA,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,NA,1274.51443066992,1300.34891711287,1343.2795363846,NA,NA,NA,NA,NA,NA,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,NA,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,NA,0.000730982779898323,0.000634191337358313,0.000650597238381161,NA,NA,NA,NA,NA,NA,"A"
37151,132201,96146,105646,106930,107239,131924,91498,16740,60905,69266,6324,41638,71715,112782,162973,152393,148818,124241,90165,83538,3834804,3881569,3899421,4096827,4145815,4251534,4119039,3901676,3778308,3971266,3952223,3794233,3725906,3705252,3786589,3747054,3846876,3848275,3844645,3673647,21344,19418,21864,15871,13294,4590,3652,3122,2665,8134,6438,5134,5361,7288,8047,7930,10590,8385,8894,7237,8682,9536,9309,9403,8495,9360,11932,13174,10472,11668,11785,11976,12399,12582,12503,14530,14601,15037,15306,17251,44960517,46356752,46064341,46062354,47366428,48933225,48795573,49100411,47951292,49019129,49395576,46903677,48119328,48451913,49512039,49533938,50227304,50169814,50450138,48391791,842.551020539099,890.822964332896,935.325803416099,987.507224344436,1044.63754894069,1113.14895258306,1203.69183926629,1227.04363453638,1169.74713118292,1185.92030214638,1224.02139392336,1274.51443066992,1300.34891711287,1343.2795363846,1409.53038778281,1472.05463416467,1536.87018570448,1620.06558881241,1995.29705310664,2200.17239653667,0.0123106634426838,0.00741533256088218,0.00894558132567215,0.0208890160047776,0.0323855171988804,0.0336687229377164,0.0163354635367169,0.00347956112524506,0.00169167040367151,0.00103861655365034,0.000959678125724309,0.000730982779898323,0.000634191337358313,0.000650597238381161,0.00140387168091139,0.00310481785210469,0.00683594983532652,0.00843278653498697,0.00203294714947334,0.000516115658467254,"A"
